release,game_id,publisher_id,genre_id,series_id,mode_id
2015-09-24,757,47,8,NA,1
2015-09-24,757,47,8,NA,2
2015-06-24,758,245,9,NA,1
2015-09-02,759,64,4,NA,1
2015-09-02,759,64,4,NA,2
2015-06-04,760,462,3,NA,1
2015-04-17,761,463,85,NA,1
2015-07-02,762,7,4,NA,1
2015-07-02,762,7,4,NA,1
2015-07-02,762,100,4,NA,1
2015-07-02,762,100,4,NA,1
2015-07-02,762,225,4,NA,1
2015-07-02,762,225,4,NA,1
2015-04-09,763,464,9,NA,1
2015-04-09,763,464,9,NA,2
2015-04-09,763,464,6,NA,1
2015-04-09,763,464,6,NA,2
2015-09-22,764,244,6,NA,1
2015-02-19,765,465,8,NA,1
2015-02-19,765,465,6,NA,1
2015-02-19,765,465,6,NA,1
2015-04-28,766,466,86,NA,2
2015-10-14,767,467,12,NA,1
2015-10-28,768,468,9,NA,1
2015-12-05,769,469,6,NA,1
2015-12-05,769,469,6,NA,2
2015-12-05,769,469,33,NA,1
2015-12-05,769,469,33,NA,2
2015-10-28,770,470,9,NA,1
2015-06-11,771,471,8,255,1
2015-06-11,771,471,8,255,2
2015-02-19,772,304,20,NA,1
2015-02-19,772,304,87,NA,1
2015-04-23,773,13,88,NA,1
2015-04-23,773,13,88,NA,2
2015-06-26,774,472,17,256,1
2015-11-13,775,13,31,4,1
2015-11-13,775,13,31,4,2
2015-07-30,776,13,89,4,1
2015-07-02,777,66,6,NA,1
2015-11-03,778,21,58,257,1
2015-11-03,778,21,4,257,1
2015-02-03,779,473,3,NA,1
2015-02-03,779,473,3,NA,2
2015-02-03,779,473,15,NA,1
2015-02-03,779,473,15,NA,2
2017-08-29,780,474,12,NA,1
2017-08-29,780,474,12,NA,2
2017-08-29,780,474,6,NA,1
2017-08-29,780,474,6,NA,2
2017-08-29,780,474,2,NA,1
2017-08-29,780,474,2,NA,2
2015-09-01,781,475,12,NA,1
2015-09-01,781,475,12,NA,2
2015-09-01,781,475,29,NA,1
2015-09-01,781,475,29,NA,2
2015-09-30,782,244,17,NA,1
2015-10-08,783,476,11,NA,2
2015-10-08,783,476,11,NA,16
2015-10-01,784,238,7,177,1
2015-10-01,784,238,7,177,2
2015-04-21,785,21,6,8,1
2015-04-21,785,21,13,8,1
2015-10-23,786,21,6,8,1
2015-10-23,786,21,13,8,1
2015-12-15,787,21,6,8,1
2015-03-12,788,15,6,258,1
2015-03-12,788,15,6,258,2
2015-09-23,789,477,8,NA,1
2015-09-23,789,477,8,NA,2
2015-12-23,790,478,38,259,1
2015-12-23,790,130,38,259,1
2015-11-19,791,238,12,124,1
2015-05-26,792,479,9,NA,1
2015-05-26,792,479,9,NA,2
2015-05-26,792,479,14,NA,1
2015-05-26,792,479,14,NA,2
2015-08-26,793,480,10,NA,1
2015-08-26,793,480,86,NA,1
2015-08-26,793,480,79,NA,1
2015-01-14,794,481,12,NA,1
2015-12-22,795,482,6,NA,1
2015-12-22,795,483,6,NA,1
2015-03-31,796,484,15,NA,1
2015-11-19,797,267,17,NA,1
2015-11-19,797,159,17,NA,1
2015-12-17,798,485,9,260,1
2015-06-23,799,32,6,11,1
2015-03-17,800,35,8,12,1
2015-03-17,800,35,8,12,2
2015-05-29,801,486,10,NA,1
2015-05-29,801,486,10,NA,2
2015-11-11,802,36,14,13,4
2015-11-11,802,36,14,14,4
2015-10-13,803,487,8,NA,1
2015-10-01,804,488,17,NA,1
2015-08-04,805,222,6,NA,1
2015-08-27,806,489,9,NA,1
2015-08-27,806,489,10,NA,1
2015-08-27,806,490,9,NA,1
2015-08-27,806,490,10,NA,1
2015-09-16,807,491,17,NA,1
2015-09-16,807,491,4,NA,1
2015-09-16,807,491,10,NA,1
2015-01-20,808,66,4,25,1
2015-01-20,808,66,4,25,1
2015-02-27,809,492,9,NA,1
2015-11-19,810,65,23,261,1
2015-11-19,810,65,23,261,2
2015-11-19,810,225,23,261,1
2015-11-19,810,225,23,261,2
2015-11-19,810,100,23,261,1
2015-11-19,810,100,23,261,2
2015-07-23,811,493,7,262,1
2015-07-23,811,493,7,262,2
2015-06-10,812,494,6,NA,1
2015-04-30,813,495,8,NA,2
2015-04-30,813,495,55,NA,2
2015-09-22,814,64,5,263,1
2015-09-22,814,64,5,263,2
2015-09-22,814,64,4,263,1
2015-09-22,814,64,4,263,2
2015-03-24,815,38,12,NA,1
2015-03-24,815,38,12,NA,2
2015-03-30,816,496,90,NA,2
2015-07-23,817,497,6,NA,1
2015-02-20,818,73,6,NA,1
2015-02-20,818,73,91,NA,1
2015-03-24,819,1,12,128,1
2015-03-24,819,1,12,128,2
2015-03-24,819,1,8,128,1
2015-03-24,819,1,8,128,2
2015-01-14,820,13,9,264,1
2015-08-11,821,129,6,NA,1
2015-08-11,821,129,6,NA,2
2015-01-15,822,81,12,NA,1
2015-01-15,822,81,12,NA,2
2015-04-23,823,81,12,NA,1
2015-04-23,823,13,12,NA,1
2015-07-21,824,46,4,NA,1
2015-07-21,824,46,12,NA,1
2015-07-21,824,47,4,NA,1
2015-07-21,824,47,12,NA,1
2015-10-15,825,47,3,NA,1
2015-10-15,825,47,3,NA,2
2014-01-14,345,3,17,NA,1
2015-10-29,826,498,17,NA,1
2015-10-05,827,499,6,NA,1
2015-11-06,828,50,8,20,1
2015-11-06,828,50,8,20,2
2015-11-06,828,281,8,20,1
2015-11-06,828,281,8,20,2
2015-11-06,828,500,8,20,1
2015-11-06,828,500,8,20,2
2015-08-25,829,501,13,NA,1
2015-08-25,829,502,13,NA,1
2015-05-21,830,503,11,NA,1
2015-05-21,830,503,11,NA,2
2015-05-21,830,503,1,NA,1
2015-05-21,830,503,1,NA,2
2015-10-26,831,504,4,NA,1
2015-10-26,831,504,4,NA,2
2015-10-08,832,13,3,265,1
2015-04-30,833,505,4,NA,1
2015-04-30,833,15,4,NA,1
2015-09-13,834,506,8,NA,1
2015-09-13,834,506,9,NA,1
2015-04-02,835,225,3,NA,1
2015-04-02,835,225,15,NA,1
2015-09-09,836,507,9,NA,1
2015-09-09,836,508,9,NA,1
2015-02-05,837,64,58,266,1
2015-03-10,838,104,58,NA,1
2015-03-10,838,104,10,NA,1
2015-01-21,839,24,12,NA,1
2015-10-09,840,1,4,23,1
2015-10-09,840,1,4,23,2
2015-10-09,840,1,21,23,1
2015-10-09,840,1,21,23,2
2015-03-13,841,13,4,NA,1
2015-03-13,841,13,4,NA,2
2017-10-16,842,509,12,NA,1
2017-10-16,842,509,4,NA,1
2015-10-19,843,510,67,NA,1
2015-09-23,844,511,4,NA,1
2015-09-23,844,511,4,NA,2
2014-10-07,845,17,71,NA,1
2014-10-07,845,17,71,NA,2
2014-10-07,845,17,6,NA,1
2014-10-07,845,17,6,NA,2
2015-01-14,846,512,6,NA,1
2015-04-21,847,513,4,NA,1
2015-04-21,847,513,4,NA,1
2015-07-24,848,514,6,NA,1
2015-11-26,849,219,12,NA,1
2015-04-23,850,515,4,NA,1
2015-04-23,850,515,4,NA,12
2015-04-23,850,515,14,NA,1
2015-04-23,850,515,14,NA,12
2015-04-23,850,516,4,NA,1
2015-04-23,850,516,4,NA,12
2015-04-23,850,516,14,NA,1
2015-04-23,850,516,14,NA,12
2015-04-23,850,63,4,NA,1
2015-04-23,850,63,4,NA,12
2015-04-23,850,63,14,NA,1
2015-04-23,850,63,14,NA,12
2015-06-04,851,517,92,NA,1
2015-06-04,851,517,92,NA,2
2015-06-04,851,517,55,NA,1
2015-06-04,851,517,55,NA,2
2015-06-04,851,517,2,NA,1
2015-06-04,851,517,2,NA,2
2015-08-18,852,353,93,NA,1
2015-08-18,852,353,93,NA,2
2015-08-18,852,353,6,NA,1
2015-08-18,852,353,6,NA,2
2015-11-26,853,518,7,NA,1
2015-11-26,853,518,7,NA,2
2015-11-26,853,518,3,NA,1
2015-11-26,853,518,3,NA,2
2015-01-07,854,63,6,138,1
2015-01-07,854,63,6,138,2
2015-08-21,855,24,94,NA,1
2015-10-28,856,519,2,NA,1
2015-10-28,856,519,2,NA,2
2015-10-28,856,519,8,NA,1
2015-10-28,856,519,8,NA,2
2015-10-28,856,519,12,NA,1
2015-10-28,856,519,12,NA,2
2015-02-17,857,238,23,26,1
2015-02-17,857,238,23,26,2
2015-08-03,858,520,6,NA,2
2015-08-03,858,520,6,NA,2
2015-08-03,858,520,28,NA,2
2015-08-03,858,520,4,NA,2
2015-02-04,859,521,40,NA,1
2015-02-04,859,521,40,NA,2
2015-02-04,859,521,12,NA,1
2015-02-04,859,521,12,NA,2
2014-12-09,394,50,12,NA,2
2014-12-09,394,50,8,NA,2
2015-09-15,860,50,12,142,2
2015-09-15,860,50,8,142,2
2015-06-18,861,98,6,267,1
2015-06-18,861,98,7,267,1
2015-08-04,862,13,6,NA,1
2015-08-04,862,13,6,NA,2
2015-08-04,862,13,7,NA,1
2015-08-04,862,13,7,NA,2
2015-08-04,862,13,8,NA,1
2015-08-04,862,13,8,NA,2
2015-08-04,862,265,6,NA,1
2015-08-04,862,265,6,NA,2
2015-08-04,862,265,7,NA,1
2015-08-04,862,265,7,NA,2
2015-08-04,862,265,8,NA,1
2015-08-04,862,265,8,NA,2
2015-12-10,863,522,12,NA,2
2014-08-14,864,523,12,NA,1
2015-03-12,865,15,12,144,1
2015-03-12,865,15,12,144,2
2015-12-07,866,106,1,268,1
2015-12-07,866,106,1,268,2
2015-06-02,867,265,8,NA,2
2015-06-02,867,524,8,NA,2
2015-03-25,868,219,4,269,1
2015-03-25,868,9,4,269,1
2015-08-28,869,83,6,29,1
2015-08-28,869,83,6,29,2
2015-11-26,870,81,12,42,1
2015-11-26,870,81,12,42,2
2015-11-26,870,81,23,42,1
2015-11-26,870,81,23,42,2
2015-04-01,871,265,4,NA,3
2015-04-01,871,525,4,NA,3
2015-10-14,872,47,8,NA,1
2015-10-14,872,47,3,NA,1
2015-12-04,873,526,6,NA,1
2015-05-31,874,13,9,34,1
2015-05-31,874,13,9,34,2
2015-03-24,875,35,12,148,1
2015-08-11,876,35,12,148,1
2015-09-08,877,35,12,148,1
2015-02-05,878,15,12,149,1
2015-02-05,878,15,12,149,2
2015-02-05,878,15,23,149,1
2015-02-05,878,15,23,149,2
2015-06-11,879,15,23,149,1
2015-06-11,879,15,23,149,2
2015-11-03,880,527,4,NA,1
2015-11-03,880,527,12,NA,1
2015-01-08,881,20,86,NA,1
2015-02-26,882,81,7,270,1
2015-02-26,882,81,7,177,1
2015-08-31,883,98,12,NA,2
2014-10-21,407,103,6,NA,1
2015-09-10,884,47,17,NA,1
2015-03-11,885,75,12,271,3
2015-03-11,885,75,7,271,3
2015-03-11,885,74,12,271,3
2015-03-11,885,74,7,271,3
2015-03-11,885,528,12,271,3
2015-03-11,885,528,7,271,3
2015-03-11,885,529,12,271,3
2015-03-11,885,529,7,271,3
2015-03-11,885,20,12,271,3
2015-03-11,885,20,7,271,3
2015-03-11,885,530,12,271,3
2015-03-11,885,530,7,271,3
2015-04-24,886,41,4,272,1
2015-04-24,886,41,4,272,2
2015-04-24,886,41,10,272,1
2015-04-24,886,41,10,272,2
2015-04-24,886,41,95,272,1
2015-04-24,886,41,95,272,2
2015-01-27,887,32,2,NA,1
2015-01-27,887,32,2,NA,2
2015-03-25,888,531,6,NA,1
2015-03-25,888,531,2,NA,1
2015-12-01,889,54,5,273,1
2015-12-01,889,54,5,273,2
2015-12-01,889,54,96,273,1
2015-12-01,889,54,96,273,2
2015-01-30,890,532,6,NA,1
2015-01-30,890,532,6,NA,2
2015-01-30,890,532,2,NA,1
2015-01-30,890,532,2,NA,2
2015-09-24,891,533,97,NA,1
2015-12-10,892,534,2,NA,1
2015-05-05,893,1,4,NA,1
2015-05-05,893,1,4,NA,2
2015-05-05,893,1,12,NA,1
2015-05-05,893,1,12,NA,2
2015-08-05,894,535,6,NA,1
2015-08-05,894,535,6,NA,2
2015-08-05,894,535,55,NA,1
2015-08-05,894,535,55,NA,2
2015-08-05,894,535,2,NA,1
2015-08-05,894,535,2,NA,2
2015-08-05,894,535,10,NA,1
2015-08-05,894,535,10,NA,2
2015-08-05,895,536,3,84,1
2015-04-22,896,537,15,NA,1
2015-02-13,897,222,4,NA,1
2015-02-13,897,222,12,NA,1
2015-03-05,898,24,12,154,1
2015-03-05,898,24,12,274,1
2015-03-05,898,94,12,154,1
2015-03-05,898,94,12,274,1
2015-03-05,898,9,12,154,1
2015-03-05,898,9,12,274,1
2015-08-11,899,38,6,NA,1
2015-08-25,900,538,6,NA,1
2015-08-25,900,538,12,NA,1
2015-02-10,901,1,8,NA,1
2015-02-10,901,1,8,NA,2
2015-12-17,902,63,12,NA,1
2015-12-17,902,225,12,NA,1
2015-11-10,903,291,12,41,1
2015-06-14,904,291,10,41,1
2015-06-14,904,291,2,41,1
2015-11-05,905,265,12,NA,3
2015-12-10,906,539,1,NA,1
2015-12-10,906,539,1,NA,2
2015-12-10,906,65,1,NA,1
2015-12-10,906,65,1,NA,2
2015-12-05,907,38,12,NA,1
2015-12-05,907,38,12,NA,2
2015-07-30,908,75,12,275,1
2015-07-30,908,75,17,275,1
2015-07-30,908,74,12,275,1
2015-07-30,908,74,17,275,1
2015-07-30,908,540,12,275,1
2015-07-30,908,540,17,275,1
2015-07-30,908,541,12,275,1
2015-07-30,908,541,17,275,1
2015-07-30,908,318,12,275,1
2015-07-30,908,318,17,275,1
2015-07-30,908,54,12,275,1
2015-07-30,908,54,17,275,1
2015-08-16,909,113,17,NA,1
2015-08-16,909,114,17,NA,1
2016-12-13,910,542,6,NA,1
2015-09-22,911,35,5,158,1
2015-09-22,911,35,5,158,2
2015-10-22,912,81,12,42,1
2015-09-30,913,81,12,42,1
2015-09-30,913,81,12,42,2
2015-02-12,914,81,12,42,1
2015-03-17,915,81,12,59,1
2015-03-17,915,81,12,42,1
2015-06-23,916,81,12,42,2
2015-06-25,917,13,4,276,1
2015-06-25,917,13,4,276,2
2015-03-02,918,302,2,159,1
2015-03-02,918,302,17,159,1
2015-07-23,919,302,2,159,1
2015-07-23,919,302,17,159,1
2015-07-23,919,543,2,159,1
2015-07-23,919,543,17,159,1
2015-08-24,920,367,6,NA,1
2015-10-04,921,544,6,NA,1
2015-09-15,922,17,1,160,1
2015-09-15,922,17,1,160,2
2015-08-27,923,545,17,NA,1
2015-08-06,924,546,8,NA,1
2015-08-06,924,546,76,NA,1
2015-08-06,924,547,8,NA,1
2015-08-06,924,547,76,NA,1
2015-08-06,924,259,8,NA,1
2015-08-06,924,259,76,NA,1
2015-05-14,925,548,21,NA,1
2015-05-14,925,548,21,NA,2
2015-05-14,925,548,4,NA,1
2015-05-14,925,548,4,NA,2
2015-08-04,926,549,8,NA,1
2015-08-04,926,549,4,NA,1
2015-08-25,927,17,8,277,1
2015-08-25,927,17,8,277,2
2015-09-16,928,550,8,NA,1
2015-09-16,928,550,8,NA,2
2015-11-19,929,63,4,NA,1
2015-11-19,929,63,4,NA,2
2015-11-19,929,9,4,NA,1
2015-11-19,929,9,4,NA,2
2015-10-20,930,21,3,278,1
2015-07-09,931,98,6,79,1
2015-07-09,931,98,17,79,1
2015-01-23,932,551,4,NA,1
2015-01-23,932,551,4,NA,2
2015-02-04,933,21,6,NA,1
2015-02-04,933,21,3,NA,1
2015-07-14,934,244,12,NA,1
2015-10-23,935,452,12,279,2
2015-10-20,936,50,14,280,1
2015-10-20,936,50,14,280,2
2015-01-29,937,552,3,NA,1
2015-12-05,938,38,6,NA,2
2015-12-05,938,38,4,NA,2
2015-12-05,938,553,6,NA,2
2015-12-05,938,553,4,NA,2
2015-08-12,939,554,10,NA,1
2015-10-27,940,17,8,48,1
2015-10-27,940,17,8,48,2
2015-04-16,941,17,8,48,1
2015-02-17,942,555,12,NA,1
2015-02-17,942,555,4,NA,1
2015-11-18,943,46,4,NA,1
2015-06-01,944,556,8,NA,1
2015-08-25,945,324,4,174,1
2015-08-25,945,324,4,174,1
2015-03-03,946,38,8,NA,1
2015-03-03,946,38,8,NA,2
2015-06-24,947,557,17,NA,1
2015-06-02,948,50,24,NA,2
2015-06-04,949,81,8,175,1
2023-03-08,950,410,52,NA,2
2023-03-08,950,410,52,NA,1
2023-03-08,950,558,52,NA,2
2023-03-08,950,558,52,NA,1
2015-08-20,951,559,1,281,1
2015-02-20,952,560,3,NA,1
2015-02-20,952,560,15,NA,1
2015-03-10,953,47,8,NA,1
2015-10-15,954,561,9,NA,1
2015-10-15,954,562,9,NA,1
2015-01-19,955,563,98,NA,1
2015-01-19,955,563,99,NA,1
2015-01-19,955,563,10,NA,1
2015-02-10,956,564,8,NA,1
2015-04-09,957,565,3,NA,1
2015-04-09,957,565,3,NA,2
2015-07-30,958,306,14,NA,1
2015-09-03,959,15,41,179,1
2015-09-03,959,15,41,179,2
2015-09-03,959,15,14,179,1
2015-09-03,959,15,14,179,2
2015-12-10,960,15,14,179,1
2015-12-10,960,15,14,282,1
2015-06-18,961,81,12,283,1
2015-04-03,962,566,6,NA,1
2015-04-03,962,566,9,NA,1
2015-06-30,963,138,9,NA,1
2015-03-26,964,32,52,NA,2
2015-05-11,965,69,14,NA,1
2015-05-11,965,69,3,NA,1
2015-05-12,966,516,4,NA,1
2015-05-12,966,516,13,NA,1
2015-03-26,967,381,100,NA,1
2015-03-26,967,381,4,NA,1
2015-03-26,967,381,4,NA,1
2015-02-13,968,567,8,NA,1
2015-02-13,968,567,8,NA,2
2015-02-13,968,568,8,NA,1
2015-02-13,968,568,8,NA,2
2015-12-17,969,15,23,284,1
2015-12-17,969,15,23,284,2
2015-02-18,970,210,9,NA,1
2015-09-29,971,569,6,NA,1
2015-09-29,971,569,9,NA,1
2015-09-29,971,569,27,NA,1
2015-04-29,972,570,10,NA,1
2015-12-01,973,81,6,285,1
2015-10-20,974,21,101,53,1
2015-10-20,974,21,101,53,2
2015-10-20,975,21,14,53,1
2015-10-20,975,21,14,53,2
2015-10-20,975,21,14,53,1
2015-10-20,975,21,14,53,2
2015-10-20,975,21,101,53,1
2015-10-20,975,21,101,53,2
2015-07-16,976,571,9,NA,2
2015-04-27,977,1,10,NA,1
2015-02-03,978,572,3,NA,1
2015-02-12,979,573,3,NA,2
2015-07-28,980,50,6,286,1
2015-10-21,981,574,4,NA,1
2015-10-21,981,574,102,NA,1
2015-01-22,982,13,3,141,1
2015-01-22,982,13,3,141,2
2015-05-13,983,104,12,NA,1
2015-04-07,984,575,40,NA,1
2015-11-27,985,226,23,287,1
2015-11-27,985,226,23,287,17
2015-07-23,986,576,4,288,1
2015-07-23,986,225,4,288,1
2015-08-27,987,81,9,187,1
2015-05-28,988,81,6,187,1
2015-05-28,988,81,20,187,1
2015-08-14,989,91,25,33,1
2015-01-22,990,105,12,NA,1
2015-01-22,990,94,12,NA,1
2015-01-22,990,9,12,NA,1
2015-07-08,991,577,12,289,1
2015-07-08,991,578,12,289,1
2015-07-08,991,579,12,289,1
2015-02-13,992,13,6,58,1
2015-10-22,993,13,6,58,1
2015-10-22,993,13,6,58,2
2015-07-02,994,580,12,NA,1
2015-09-27,995,32,6,290,1
2015-09-27,995,32,6,290,2
2015-06-12,996,32,6,NA,1
2015-06-12,996,32,6,NA,2
2015-06-12,996,581,6,NA,1
2015-06-12,996,581,6,NA,2
2015-06-12,996,582,6,NA,1
2015-06-12,996,582,6,NA,2
2015-06-12,996,56,6,NA,1
2015-06-12,996,56,6,NA,2
2015-06-29,997,583,59,NA,2
2015-03-24,998,32,6,291,1
2015-01-30,999,81,6,292,1
2015-05-27,1000,38,5,293,1
2015-05-27,1000,38,5,293,2
2015-10-01,1001,103,17,NA,1
2015-12-02,1002,15,12,NA,2
2015-09-09,1003,584,6,NA,1
2015-09-09,1003,584,6,NA,2
2015-09-09,1003,584,3,NA,1
2015-09-09,1003,584,3,NA,2
2015-02-13,1004,585,2,NA,1
2015-02-13,1004,585,13,NA,1
2015-02-13,1004,585,55,NA,1
2015-08-06,1005,586,4,294,1
2015-09-01,1006,32,6,295,1
2015-09-01,1006,32,11,295,1
2015-08-25,1007,35,5,193,1
2015-08-25,1007,35,5,193,2
2015-07-09,1008,587,89,NA,1
2015-07-29,1009,149,41,NA,1
2015-07-29,1009,149,41,NA,2
2015-12-15,1010,19,9,NA,1
2015-05-26,1011,104,6,296,1
2015-05-26,1011,104,6,296,2
2015-07-07,1012,265,12,NA,2
2015-12-03,1013,13,12,61,1
2015-12-03,1013,13,12,297,1
2015-03-12,1014,13,31,63,1
2015-03-12,1014,13,31,63,2
2015-11-20,1015,13,5,298,1
2015-11-20,1015,13,5,298,2
2015-03-05,1016,13,9,299,1
2015-04-30,1017,588,12,NA,1
2015-04-30,1017,588,12,NA,2
2015-04-30,1017,588,35,NA,1
2015-04-30,1017,588,35,NA,2
2015-06-01,1018,3,4,NA,1
2015-06-01,1018,3,4,NA,1
2015-01-07,1019,589,30,NA,1
2015-12-17,1020,267,12,300,1
2015-09-01,1021,36,6,66,1
2015-09-01,1021,36,6,66,2
2015-09-01,1021,36,13,66,1
2015-09-01,1021,36,13,66,2
2015-02-05,1022,590,8,NA,1
2015-02-05,1022,590,8,NA,2
2015-09-29,1023,21,4,198,1
2015-09-29,1023,21,4,198,2
2015-02-05,1024,21,12,NA,1
2015-11-22,1025,591,6,NA,1
2015-11-22,1025,591,9,NA,1
2015-11-22,1025,591,3,NA,1
2015-10-13,1026,216,17,301,1
2015-11-06,1027,592,9,NA,1
2015-11-06,1027,592,9,NA,2
2015-11-06,1027,592,4,NA,1
2015-11-06,1027,592,4,NA,2
2015-11-06,1027,593,9,NA,1
2015-11-06,1027,593,9,NA,2
2015-11-06,1027,593,4,NA,1
2015-11-06,1027,593,4,NA,2
2015-12-17,1028,54,14,NA,1
2015-03-31,1029,38,5,200,1
2015-03-31,1029,38,5,200,2
2015-07-11,1030,594,4,NA,2
2015-12-23,1031,15,23,NA,1
2015-12-23,1031,15,23,NA,2
2015-06-04,1032,81,12,42,1
2015-11-28,1033,98,12,68,1
2015-11-28,1033,98,12,68,2
2015-04-07,1034,38,9,NA,1
2015-04-07,1034,38,13,NA,1
2015-11-19,1035,64,4,302,2
2015-11-19,1035,64,4,302,1
2015-04-07,1036,32,23,303,1
2015-04-07,1036,32,23,303,2
2015-04-14,1037,32,23,303,1
2015-04-14,1037,32,23,303,2
2015-06-24,1038,595,1,203,1
2015-06-24,1038,595,1,203,2
2015-06-24,1038,15,1,203,1
2015-06-24,1038,15,1,203,2
2015-10-15,1039,596,9,NA,1
2015-07-30,1040,63,12,274,1
2015-07-30,1040,63,12,274,2
2015-05-15,1041,401,3,NA,1
2015-05-15,1041,597,3,NA,1
2015-07-28,1042,598,3,304,1
2015-07-28,1042,598,3,304,2
2015-05-19,1043,162,6,NA,1
2015-05-22,1044,599,1,207,1
2015-05-22,1044,599,1,207,2
2015-05-22,1044,599,1,207,1
2015-05-22,1044,599,1,207,2
2015-05-22,1044,599,5,207,1
2015-05-22,1044,599,5,207,2
2015-05-22,1044,599,1,207,1
2015-05-22,1044,599,1,207,2
2015-06-04,1045,37,13,NA,1
2015-06-04,1045,37,6,NA,1
2015-09-29,1046,1,5,69,1
2015-09-29,1046,1,5,69,2
2015-09-29,1047,35,5,70,1
2015-09-29,1047,35,5,70,2
2015-11-03,1048,35,1,72,1
2015-11-03,1048,35,1,72,2
2015-09-30,1049,35,1,72,1
2015-09-30,1049,35,1,72,2
2015-05-20,1050,101,13,NA,1
2015-09-29,1051,600,67,NA,1
2015-09-15,1052,35,5,73,1
2015-09-15,1052,35,5,73,2
2015-09-10,1053,12,9,NA,1
2015-10-01,1054,238,12,NA,1
2015-04-30,1055,601,23,NA,2
2015-04-30,1055,601,23,NA,1
2015-04-30,1055,602,23,NA,2
2015-04-30,1055,602,23,NA,1
2015-04-30,1055,99,23,NA,2
2015-04-30,1055,99,23,NA,1
2015-05-14,1056,47,8,NA,1
2015-05-14,1056,222,8,NA,1
2014-04-04,1057,603,86,NA,1
2015-08-25,1058,371,6,NA,1
2015-08-25,1058,604,6,NA,1
2015-12-05,1059,605,8,NA,1
2015-12-05,1059,605,8,NA,2
2015-12-05,1059,605,25,NA,1
2015-12-05,1059,605,25,NA,2
2015-12-05,1059,605,4,NA,1
2015-12-05,1059,605,4,NA,2
2015-07-15,1060,606,3,NA,1
2015-07-15,1060,606,15,NA,1
2015-02-15,1061,607,6,NA,1
2015-03-03,1062,370,5,NA,1
2015-03-03,1062,370,5,NA,2
2015-03-03,1062,47,5,NA,1
2015-03-03,1062,47,5,NA,2
2015-03-03,1062,222,5,NA,1
2015-03-03,1062,222,5,NA,2
2015-11-19,1063,37,4,NA,1
2015-11-19,1063,37,35,NA,1
2015-03-26,1064,15,6,305,1
2015-03-26,1064,15,6,305,2
2015-03-26,1064,15,7,305,1
2015-03-26,1064,15,7,305,2
2015-10-22,1065,608,6,NA,1
2015-04-30,1066,170,81,NA,1
2015-04-30,1066,170,81,NA,2
2015-02-20,1067,38,6,NA,1
2015-03-11,1068,17,3,NA,1
2015-03-11,1068,17,15,NA,1
2015-03-13,1069,36,14,NA,1
2015-10-20,1070,106,12,306,1
2015-10-20,1070,106,12,306,2
2015-01-01,1071,392,4,NA,1
2015-08-20,1072,15,20,75,1
2015-08-20,1072,15,20,75,2
2015-10-27,1073,583,67,307,1
2015-01-22,1074,609,6,NA,1
2015-01-22,1074,609,6,NA,2
2015-01-22,1074,609,6,NA,12
2015-08-25,1075,298,6,NA,1
2015-08-25,1075,298,6,NA,2
2015-08-25,1075,298,13,NA,1
2015-08-25,1075,298,13,NA,2
2015-11-03,1076,50,3,NA,1
2015-11-03,1076,50,3,NA,2
2015-11-03,1076,50,103,NA,1
2015-11-03,1076,50,103,NA,2
2015-06-25,1077,24,14,77,1
2015-06-25,1077,94,14,77,1
2015-06-25,1077,9,14,77,1
2015-06-25,1077,54,14,77,1
2015-06-25,1077,15,14,77,1
2015-09-24,1078,610,6,NA,1
2015-09-24,1078,610,6,NA,2
2015-09-24,1078,610,3,NA,1
2015-09-24,1078,610,3,NA,2
2015-10-01,1079,13,9,308,1
2015-03-26,1080,104,12,NA,1
2015-03-26,1080,244,12,NA,1
2015-08-25,1081,104,12,NA,1
2015-04-23,1082,611,6,NA,1
2015-04-23,1082,611,6,NA,2
2015-04-23,1082,19,6,NA,1
2015-04-23,1082,19,6,NA,2
2015-09-18,1083,612,4,NA,1
2015-09-18,1083,612,4,NA,2
2015-09-18,1083,612,10,NA,1
2015-09-18,1083,612,10,NA,2
2015-10-16,1084,613,28,NA,1
2015-10-16,1084,613,10,NA,1
2015-10-16,1084,613,4,NA,1
2015-03-26,1085,68,9,NA,1
2015-03-26,1085,494,9,NA,1
2015-03-26,1085,614,9,NA,1
2015-02-27,1086,615,17,NA,1
2015-02-27,1086,615,9,NA,1
2015-02-27,1086,616,17,NA,1
2015-02-27,1086,616,9,NA,1
2015-12-02,1087,179,9,82,1
2015-12-02,1087,13,9,82,1
2015-04-08,1088,179,12,82,1
2015-04-08,1088,13,12,82,1
2015-02-18,1089,13,9,82,1
2015-02-18,1089,179,9,82,1
2015-02-18,1089,13,9,82,1
2015-02-18,1089,617,9,82,1
2015-02-18,1089,179,9,82,1
2015-09-17,1090,179,4,309,1
2015-09-17,1090,13,4,309,1
2015-07-16,1091,15,23,82,1
2015-07-16,1091,15,23,82,2
2015-07-16,1091,179,23,82,1
2015-07-16,1091,179,23,82,2
2015-07-16,1091,13,23,82,1
2015-07-16,1091,13,23,82,2
2015-11-03,1092,130,6,NA,1
2015-06-25,1093,618,9,NA,1
2015-04-03,1094,619,8,NA,1
2015-04-03,1094,619,8,NA,2
2015-10-06,1095,620,10,NA,1
2015-10-06,1095,620,10,NA,2
2015-10-06,1095,104,10,NA,1
2015-10-06,1095,104,10,NA,2
2015-09-15,1096,36,5,83,1
2015-09-15,1096,36,5,83,2
